"caseid","date","event","comment","country1","country2","species","order","date2","year","post2017","decade","continent"
"13762","22/04/2018","Seizure","One Pangolin - Seized in Sigra - 10 Smugglers Detained","India",NA,"Manis","Pholidota",2018-04-22,2018,TRUE,"2023","Asia"
"15816","17/04/2018","Seizure","Eight frozen processed pangolins and four bear arms en route Hanoi to Cao Bang seized (My Dinh bus station - Hanoi)","Viet Nam",NA,"2 species","Pholidota",2018-04-17,2018,TRUE,"2023","Asia"
"28548","13/04/2018","Seizure","26.18kg of pangolin scales seized","Hong Kong",NA,"Manis","Pholidota",2018-04-13,2018,TRUE,"2023","Asia"
"29304","10/04/2018","Seizure","2 living pangolins and 8 kg of frozen pangolin meat seized at Yuewing, Zhejiang - 8 arrested","China","Malaysia","Manis","Pholidota",2018-04-10,2018,TRUE,"2023","Asia"
"13712","10/04/2018","Seizure","1 live pangolin seized in Makhado, Limpopo - 2 arrested","South Africa",NA,"Manis","Pholidota",2018-04-10,2018,TRUE,"2023","Africa"
"13442","06/04/2018","Seizure","1 tonne pangolin scales & 100's tusks seized at Douala Airport, 3 arrested","Cameroon","China","2 species","Pholidota",2018-04-06,2018,TRUE,"2023","Asia"
"13900","05/04/2018","Seizure","142 Pangolins seized in Bintulu - 2 convicted and 2 acquitted","Malaysia",NA,"Manis","Pholidota",2018-04-05,2018,TRUE,"2023","Asia"
"28140","01/04/2018","Seizure","7 live pangolins, 39 dead pangolins and 2 bags of scales seized in Jintan, Changzhou, suspects convicted","China",NA,"Manis","Pholidota",2018-04-01,2018,TRUE,"2023","Asia"
"13718","01/04/2018","Seizure","31 pangolins seized in Sungai Asap, Belaga, one suspect detained","Malaysia",NA,"Manis","Pholidota",2018-04-01,2018,TRUE,"2023","Asia"
"13454","01/04/2018","Smuggling / Illegal Trade (not elsewhere included)","1.5 Kg of pangolin scales illegally traded in Manipur, India - one man convicted","India",NA,"Manis","Pholidota",2018-04-01,2018,TRUE,"2023","Asia"
"13253","30/03/2018","Seizure","162 Kg Pangolin scales seized in Kathmandu - 2 CN ationals Arrested","Nepal","2 countries","Manis","Pholidota",2018-03-30,2018,TRUE,"2023","Asia"
"29303","28/03/2018","Seizure","3.52 kg pangolin scales seized Honghe, Yunnan","China",NA,"Manis","Pholidota",2018-03-28,2018,TRUE,"2023","Asia"
"28121","19/03/2018","Seizure","500kg of pangolin scales seized at Cadjehoun Airport, four suspects arrested","Benin","Viet Nam","Manis","Pholidota",2018-03-19,2018,TRUE,"2023","Asia"
"15637","18/03/2018","Seizure","Various wildlife commodities including lion skull and elephant jaw seized in Mohema Village, one suspect arrested","Tanzania, United Republic of",NA,"13 species","Pholidota",2018-03-18,2018,TRUE,"2023","Asia"
"46460","17/03/2018","Seizure","4 kg pangolin scales seized in Maluku, Kinshasa","Congo, Democratic Republic of The",NA,"Manis","Pholidota",2018-03-17,2018,TRUE,"2023","Asia"
"13244","12/03/2018","Seizure","3 live pangolins and 1 dead seized in Kampong Speu - 2 conviced","Cambodia",NA,"Manis javanica","Pholidota",2018-03-12,2018,TRUE,"2023","Asia"
"29302","08/03/2018","Seizure","1.6kg of pangolin scales seized in Cikembang - 1 suspect arrested","Indonesia",NA,"Manis","Pholidota",2018-03-08,2018,TRUE,"2023","Asia"
"13042","08/03/2018","Seizure","3 tusks & giant pangolin scales seized in Sibiti - 1 congolese suspect arrested","Congo","Gabon","2 species","Pholidota",2018-03-08,2018,TRUE,"2023","Asia"
"13070","07/03/2018","Seizure","2,800 Kg Pangolin Scales - Tsing Yi Cargo Examination Compound","Hong Kong","Nigeria","Manis","Pholidota",2018-03-07,2018,TRUE,"2023","Asia"
"29301","05/03/2018","Seizure","8492kg of pangolin scales seized in Ikeja, Lagos - 1 suspect arrested","Nigeria",NA,"Manis","Pholidota",2018-03-05,2018,TRUE,"2023","Asia"
"28939","01/03/2018","Seizure","131 kg of pangolin scales seized from courier parcel","Belgium","2 countries","Manis","Pholidota",2018-03-01,2018,TRUE,"2023","Asia"
"13075","01/03/2018","Seizure","50kg of pangolin scales seized in Nabweru, two people arrested","Uganda",NA,"Manidae","Pholidota",2018-03-01,2018,TRUE,"2023","Asia"
NA,NA,NA,NA,NA,NA,NA,"Pholidota",NA,NA,NA,"","Asia"
NA,NA,NA,NA,NA,NA,NA,"Pholidota",NA,NA,NA,"","Asia"
"12971","23/02/2018","Seizure","1 Adult Indian pangolin Seized in Thane, Maharashtra - 2 Men Arrested","India",NA,"Manis crassicaudata","Pholidota",2018-02-23,2018,TRUE,"2023","Asia"
"12901","17/02/2018","Seizure","40 kg pangolin scales, 6 hippo teeth & 2 snake skins seized in B'e9tar'e9-Oya - 1 arrested","Cameroon",NA,"3 species","Pholidota",2018-02-17,2018,TRUE,"2023","Asia"
NA,NA,NA,NA,NA,NA,NA,"Pholidota",NA,NA,NA,"","Asia"
NA,NA,NA,NA,NA,NA,NA,"Pholidota",NA,NA,NA,"","Asia"
"12911","15/02/2018","Seizure","2,001 kg pangolin scales and 218 ivory pieces (343 kg) seized in Ikeja","Nigeria",NA,"2 species","Pholidota",2018-02-15,2018,TRUE,"2023","Asia"
"13004","10/02/2018","Seizure","6kg of pangolin scales seized in Jalpaiguri, four people have been arrested","India","2 countries","Manidae","Pholidota",2018-02-10,2018,TRUE,"2023","Asia"
"13001","04/02/2018","Seizure","5kg of pangolin scales seized in Balaghat, one person arrested","India",NA,"Manidae","Pholidota",2018-02-04,2018,TRUE,"2023","Asia"
"25754","02/02/2018","Seizure","12 pangolins and 182 wild birds seized in Maoming, Guangdong - 2 arrested","China",NA,"5 species","Pholidota",2018-02-02,2018,TRUE,"2023","Asia"
"32565","01/02/2018","Seizure","4000 dead pangolins seized at Kaohsiung harbour","Taiwan Province of China","Malaysia","Manis","Pholidota",2018-02-01,2018,TRUE,"2023","Asia"
"15665","01/02/2018","Seizure","Roan antelope meat and ground pangolin scales seized in Kirumbi, Tabora - 2 charged","Tanzania, United Republic of",NA,"2 species","Pholidota",2018-02-01,2018,TRUE,"2023","Asia"
"15729","26/01/2018","Seizure","316 kg of pangolin scales seized from a farm in Hai Yen Ward, Mong Cai","Viet Nam","China","2 species","Pholidota",2018-01-26,2018,TRUE,"2023","Asia"
"15737","24/01/2018","Seizure","Two dead pangolins infused in wine seized (Ho Chi Minh)","Viet Nam",NA,"Manis","Pholidota",2018-01-24,2018,TRUE,"2023","Asia"
"12375","20/01/2018","Seizure","114 pangolins (780 kg) and 300 kg pangolin scales seized in at Dat Mui Border Station, Ca Mau - 7 arrested","Viet Nam",NA,"Manis javanica","Pholidota",2018-01-20,2018,TRUE,"2023","Asia"
"46458","19/01/2018","Seizure","2 kg pangolin scales seized in Masina, Kinshasa","Congo, Democratic Republic of The",NA,"Manis","Pholidota",2018-01-19,2018,TRUE,"2023","Asia"
"15727","19/01/2018","Seizure","100kg of pangolin scales hidden in the luggage - 1 suspect arrested","Viet Nam",NA,"Manis","Pholidota",2018-01-19,2018,TRUE,"2023","Asia"
"20983","18/01/2018","Seizure","578 kg pangolin scales and 478 kg ivory seized in Abidjan - 6 convicted","Cote d'Ivoire","5 countries","3 species","Pholidota",2018-01-18,2018,TRUE,"2023","Asia"
"15954","17/01/2018","Seizure","Bears, tigers, snakes and porcupine body parts seized in Muaro Takung, West Sumatra - 1 arrested","Indonesia",NA,"4 species","Pholidota",2018-01-17,2018,TRUE,"2023","Asia"
"46457","16/01/2018","Seizure","200 kg pangolin scales seized in Maluku, Kinshasa","Congo, Democratic Republic of The",NA,"Manis","Pholidota",2018-01-16,2018,TRUE,"2023","Asia"
"12312","16/01/2018","Seizure","1 live pangolin seized at Brookside Mall, Pietermaritzburg - 1 convicted","South Africa","Zimbabwe","Manis","Pholidota",2018-01-16,2018,TRUE,"2023","Africa"
"12348","15/01/2018","Seizure","40 items including rhino, elephant, tiger cubs and sperm whale teeth seized from properties in Burnley - 1 arrested","United Kingdom of Great Britain and Northern Ireland",NA,"10 species","Pholidota",2018-01-15,2018,TRUE,"2023","Asia"
"18900","12/01/2018","Seizure","160 kg of pangolin sclaes seized in Hangzhou, Zhejiang","China",NA,"Manis","Pholidota",2018-01-12,2018,TRUE,"2023","Asia"
"28278","11/01/2018","Seizure","1 live pangolin seized in Gumbu, Vhembe District, two suspects arrested","South Africa",NA,"Manis","Pholidota",2018-01-11,2018,TRUE,"2023","Africa"
"14365","10/01/2018","Seizure","25kg elephant ivory, 100 hippo teeth and pangolin scales seized, 3 people arrested in Uganda","Uganda",NA,"3 species","Pholidota",2018-01-10,2018,TRUE,"2023","Asia"
"28277","09/01/2018","Seizure","65 ivory products (2 kg), 2 rhino horn products (0.057 kg) and 0.2 kg pangolin scales seized at Shanghai Pudong Airport - 1 convicted","China","Ethiopia","3 species","Pholidota",2018-01-09,2018,TRUE,"2023","Asia"
"15744","07/01/2018","Seizure","Five frozen tigers, three Northern pig-tailed macaques, 20 teeth of carnivorous mammals and 30 kg of pangolin scales seized in a vehicle (Quang Ninh)","Viet Nam",NA,"4 species","Pholidota",2018-01-07,2018,TRUE,"2023","Asia"
"12163","05/01/2018","Seizure","1,800 Kg Pangolin scales seized at Kwai Chung Customhouse","Hong Kong","Nigeria","Manis","Pholidota",2018-01-05,2018,TRUE,"2023","Asia"
"28276","01/01/2018","Seizure","Pangolin seized in Rooiboklaagte - 1 suspect convicted","South Africa",NA,"Manis","Pholidota",2018-01-01,2018,TRUE,"2023","Africa"
"17058","01/01/2018","Seizure","2 pangolins seized in Chipata, Zambia - 1 Zambian man convicted","Zambia",NA,"Manis","Pholidota",2018-01-01,2018,TRUE,"2023","Asia"
"12921","01/01/2018","Seizure","80kg of pangolin scales and 1 baby chimpanzee seized in Ambam, Cameroon - 3 suspects arrested and 1 absconded","Cameroon",NA,"2 species","Pholidota",2018-01-01,2018,TRUE,"2023","Asia"
"12184","01/01/2018","Seizure","57 live pangolins seized in Bandar Pinggiran Subang, three suspects detained","Malaysia",NA,"Manis","Pholidota",2018-01-01,2018,TRUE,"2023","Asia"
"15736","30/12/2017","Seizure","11 frozen pangolins (27kg) seized (Quang Ninh)","Viet Nam",NA,"Manis","Pholidota",2017-12-30,2017,TRUE,"2023","Asia"
"12850","27/12/2017","Seizure","13 tonnes (around 4,000) of disemboweled pangolins seized at Kaoshiung, Taiwan","Taiwan Province of China","3 countries","Manis","Pholidota",2017-12-27,2017,TRUE,"2023","Asia"
"13402","20/12/2017","Seizure","200 kg pangolin scales seized in Tan Dan, Bac Giang - 2 arrested","Viet Nam","Lao People's Democratic Republic","Manis","Pholidota",2017-12-20,2017,TRUE,"2023","Asia"
"15646","13/12/2017","Seizure","Noah David and Shukrani Nyan'ga were caught dealing with government trophy withought permit","Tanzania, United Republic of",NA,"3 species","Pholidota",2017-12-13,2017,TRUE,"2023","Asia"
"13997","12/12/2017","Enforcement Action / Prosecution","Highly wanted trafficker arrested near Bangkok","Thailand",NA,"5 species","Pholidota",2017-12-12,2017,TRUE,"2023","Asia"
"13807","11/12/2017","Seizure","2 stuffed Sunda pangolins and 1 stuffed Gharial advertised online seized in Tokyo","Japan",NA,"2 species","Pholidota",2017-12-11,2017,TRUE,"2023","Asia"
"12361","26/11/2017","Seizure","41.42 kg pangolin scales seized at Pudong Airport - 2 convicted","China","2 countries","Manis","Pholidota",2017-11-26,2017,TRUE,"2023","Asia"
"11701","17/11/2017","Seizure","211.5 Kg Pangolin Scales - Seized at KLIA Mail & Courier Centre - Destined for Hong Kong","Malaysia","Hong Kong","Manis","Pholidota",2017-11-17,2017,TRUE,"2023","Asia"
"11700","16/11/2017","Seizure","125.46 Kg Pangolin Scales - Seized at KLIA Mail & Courier Centre - Destined for Hong Kong","Malaysia","Hong Kong","Manis","Pholidota",2017-11-16,2017,TRUE,"2023","Asia"
"11576","13/11/2017","Seizure","75 animal parts including live pangolins, bear claws, water monitors and other wildlife seized in Phnom Sruoch district, Kampong Speu - 1 arrested","Cambodia",NA,"10 species","Pholidota",2017-11-13,2017,TRUE,"2023","Asia"
"11686","12/11/2017","Seizure","Wildlife meat, live monitor lizards and reticulated pythons seized in a restaurant in Jalan Bulbul - local restaurant owner arrested","Malaysia",NA,"6 species","Pholidota",2017-11-12,2017,TRUE,"2023","Asia"
"11549","10/11/2017","Seizure","Ivory, parrot feathers and pangolin scales seized in Douala - 4 convicted","Cameroon","Nigeria","3 species","Pholidota",2017-11-10,2017,TRUE,"2023","Asia"
"11622","09/11/2017","Seizure","116 kg of Elephant tusks and 15 kg of pangolin scales seized at Bangkok International Airport [[Suvarnabhumi Airport]","Thailand","Congo","2 species","Pholidota",2017-11-09,2017,TRUE,"2023","Asia"
"11490","09/11/2017","Seizure","1 live Pangolin seized in Nsanje, Southern Region - 2 charged","Malawi","Mozambique","Manis","Pholidota",2017-11-09,2017,TRUE,"2023","Asia"
"11475","07/11/2017","Seizure","2 live pangolins seized in Lulekani - Mopani District, 6 arrested","South Africa",NA,"Manis","Pholidota",2017-11-07,2017,TRUE,"2023","Africa"
"11461","07/11/2017","Seizure","85 live pangolins seized in Kampung Darat, Changlun, 1 detained","Malaysia","4 countries","Manis","Pholidota",2017-11-07,2017,TRUE,"2023","Asia"
"11460","07/11/2017","Seizure","55 live pangolins and 25kg pangolin scales seized in Bukit Kayu Hitam, Kedah, 1 arrested","Malaysia",NA,"Manis","Pholidota",2017-11-07,2017,TRUE,"2023","Asia"
"14058","06/11/2017","Seizure","1 live Pangolin seized in Balaghat District, three people arrested and admitted to killing leopards and tigers","India",NA,"3 species","Pholidota",2017-11-06,2017,TRUE,"2023","Asia"
"11402","04/11/2017","Seizure","1 live pangolin (4 kg) seized in Donggongon, Sabah State - 2 arrested","Malaysia",NA,"Manis","Pholidota",2017-11-04,2017,TRUE,"2023","Asia"
"46456","02/11/2017","Seizure","40 kg pangolin scales seized in DRC","Congo, Democratic Republic of The",NA,"Manis","Pholidota",2017-11-02,2017,TRUE,"2023","Asia"
"38444","01/11/2017","Seizure","0.03 kg pangolin scales seized from Portland shop - 1 convicted","United States of America",NA,"Manis","Pholidota",2017-11-01,2017,TRUE,"2023","Asia"
"25753","01/11/2017","Seizure","200kg of pangolin scales seized at Huanggang Port, one suspect arrested","China",NA,"Manis","Pholidota",2017-11-01,2017,TRUE,"2023","Asia"
"11381","31/10/2017","Seizure","1 leopard skin and pangolin scales seized in Dangadhia, Odisha - 2 arrested","India",NA,"2 species","Pholidota",2017-10-31,2017,TRUE,"2023","Asia"
"11400","27/10/2017","Seizure","2 live pangolin seized from a van in Gaborone - 5 arrested","Botswana",NA,"Manis","Pholidota",2017-10-27,2017,TRUE,"2023","Asia"
"11399","27/10/2017","Seizure","live pangolin seized at Hillside Dam, Bulawayo - 2 convicted","Zimbabwe",NA,"Manis","Pholidota",2017-10-27,2017,TRUE,"2023","Africa"
"11383","26/10/2017","Seizure","Live pangolin seized in Likas - Kota Kinabalu, 2 arrested","Malaysia",NA,"Manis","Pholidota",2017-10-26,2017,TRUE,"2023","Asia"
"11476","25/10/2017","Seizure","Live pangolin seized in Tzaneen, 2 suspects arrested and convicted","South Africa",NA,"Manis","Pholidota",2017-10-25,2017,TRUE,"2023","Africa"
"11459","24/10/2017","Seizure","2kg of pangolin scales seized from Adamghat, Dhading District, Nepal, three arrested","Nepal",NA,"Manis","Pholidota",2017-10-24,2017,TRUE,"2023","Asia"
"11394","24/10/2017","Seizure","101 pangolins seized on fishing boat: Pekanbaru, Indonesia","Indonesia","3 countries","Manis javanica","Pholidota",2017-10-24,2017,TRUE,"2023","Asia"
"15619","23/10/2017","Seizure","Unlawful Possession of Government Trophy, One alive Ground Pangolin and one skin of Pangolin","Tanzania, United Republic of",NA,"Manis temminckii","Pholidota",2017-10-23,2017,TRUE,"2023","Asia"
"13995","19/10/2017","Seizure","32 Pangolins and 69 turtles seized from a bus in the Gia Vien District, Ninh Binh","Viet Nam","Lao People's Democratic Republic","5 species","Pholidota",2017-10-19,2017,TRUE,"2023","Asia"
"10843","17/10/2017","Seizure","1 live pangolin seized in Windhoek's ""Chinatown"" - 2 arrested","Namibia",NA,"Manis","Pholidota",2017-10-17,2017,TRUE,"2023","Africa"
"10325","07/10/2017","Seizure","127 live pangolins seized in Hosba, Kubang Pasu, 4 suspects arrested","Malaysia",NA,"Manis","Pholidota",2017-10-07,2017,TRUE,"2023","Asia"
"15612","04/10/2017","Seizure","1 Common Duiker Skin and 9 Pieces of Ground Pangolin Scales Seized in Singida Region, Tanzania.","Tanzania, United Republic of",NA,"2 species","Pholidota",2017-10-04,2017,TRUE,"2023","Asia"
"10878","01/10/2017","Seizure","2 leopard skins and pangolin scales seized in Cameroon - 2 arrested","Cameroon",NA,"2 species","Pholidota",2017-10-01,2017,TRUE,"2023","Asia"
"10260","26/09/2017","Seizure","10.8 kg of pangolin scales seized at Mong Cai International Border Gate - 1 arrested","Viet Nam","China","Manis javanica","Pholidota",2017-09-26,2017,TRUE,"2023","Asia"
"11979","25/09/2017","Seizure","0.855 kg of pangolin scales and 2 crocodile wallets seized at Qingdao Liuting International Airport - 1 suspect arrested","China",NA,"2 species","Pholidota",2017-09-25,2017,TRUE,"2023","Asia"
"46454","17/09/2017","Seizure","3 kg pangolin scales seized in Kasapa, Haut-Katanga","Congo, Democratic Republic of The",NA,"Manis","Pholidota",2017-09-17,2017,TRUE,"2023","Asia"
"11978","17/09/2017","Seizure","87 ivory carvings (2.5 kg) and 1.3 kg of pangolin scales seized at Baiyun Airport - 1 arrested","China",NA,"2 species","Pholidota",2017-09-17,2017,TRUE,"2023","Asia"
"15644","14/09/2017","Seizure","Lugwisha Magesa Nguku was found in possession of government trophy without permit from Director of Wildlife","Tanzania, United Republic of",NA,"Manidae","Pholidota",2017-09-14,2017,TRUE,"2023","Asia"
"12854","13/09/2017","Seizure","15 live pangolins (55 kg) seized in Bac Son District, Lang Son","Viet Nam",NA,"Manis","Pholidota",2017-09-13,2017,TRUE,"2023","Asia"
"10872","11/09/2017","Seizure","273 pangolin scales, 5 pangolin claws, 4 lion claws & 1 lion tooth seized in Mpamatwa, Dodoma Region - 4 charged","Tanzania, United Republic of",NA,"2 species","Pholidota",2017-09-11,2017,TRUE,"2023","Asia"
"46453","07/09/2017","Seizure","3 kg pangolin scales seized in Upemba National Park","Congo, Democratic Republic of The",NA,"Manis","Pholidota",2017-09-07,2017,TRUE,"2023","Asia"
"25752","01/09/2017","Seizure","1 live pangolin and 4 kg of scales seized in Wenshan, Yunnan - 2 arrested","China",NA,"Manis","Pholidota",2017-09-01,2017,TRUE,"2023","Asia"
"10042","30/08/2017","Seizure","136 live pangolins and 450kg pangolin scales seized in Pran Buri, Prachuap Khiri Khan ","Thailand","2 countries","Manis","Pholidota",2017-08-30,2017,TRUE,"2023","Asia"
